,Width_in,Height_in
0,38.31820214177425,11.268449767696818
1,35.89643067220038,11.702549937715569
2,33.632593841808145,9.972078650087077
3,31.342018587047797,9.044622796784239
4,29.04624824084818,8.252111517712336
5,26.750713624800486,7.457930025662513
6,24.45557977701786,6.661259427952683
7,22.160864268657683,5.8616389558254705
8,19.862757986156268,5.139792368781223
9,17.54718350050735,4.810016992564946
10,15.150471090688615,4.455379442767578
